missing,3,1,7,11,NON-CRIMINAL,64020,9/3/2020 0:00,Thursday,MENTAL HEALTH DETENTION,200529925,1/1/1900 7:42,2020,37.77073088,-122.4487679,PARK,OPEN OR ACTIVE,25,3,Haight Ashbury,"-122.4487679, 37.77073088",1
missing,30,1,4,6,BURGLARY,5051,9/3/2020 0:00,Thursday,"BURGLARY, STORE, FORCIBLE ENTRY",200529787,1/1/1900 3:59,2020,37.79159165,-122.4343805,NORTHERN,CITE OR ARREST ADULT,102,0,Pacific Heights,"-122.4343805, 37.79159165",1
missing,36,2,6,10,RECOVERED VEHICLE,7041,9/3/2020 0:00,Thursday,"VEHICLE, RECOVERED, AUTO",200517215,1/1/1900 7:37,2020,37.78656598,-122.4181789,NORTHERN,CITE OR ARREST ADULT,50,2,Tenderloin,"-122.41817890000002, 37.78656598",1
missing,22,1,3,5,MISCELLANEOUS INVESTIGATION,68020,8/30/2020 0:00,Sunday,MISCELLANEOUS INVESTIGATION,200529442,1/1/1900 23:00,2020,37.75115322,-122.4362987,MISSION,OPEN OR ACTIVE,84,3,Noe Valley,"-122.4362987, 37.75115322",1
missing,22,1,3,5,OTHER MISCELLANEOUS,64085,9/2/2020 0:00,Wednesday,INVESTIGATIVE DETENTION,200529680,1/1/1900 23:57,2020,37.75130373,-122.4340895,MISSION,OPEN OR ACTIVE,84,3,Noe Valley,"-122.4340895, 37.75130373",1
missing,16,2,10,8,FRAUD,10125,8/29/2020 0:00,Saturday,"THEFT, FALSE PRETENSES, FELONY",200531453,1/1/1900 13:30,2020,37.72120584,-122.4830228,TARAVAL,OPEN OR ACTIVE,42,1,Lakeshore,"-122.4830228, 37.72120584",1
missing,10,1,9,5,OTHER OFFENSES,71011,9/2/2020 0:00,Wednesday,"LICENSE PLATE, FOUND",200529254,1/1/1900 11:04,2020,37.73835695,-122.4312419,INGLESIDE,OPEN OR ACTIVE,59,3,Glen Park,"-122.4312419, 37.73835695",1
missing,8,2,5,3,ASSAULT,4134,9/3/2020 0:00,Thursday,BATTERY,200531328,1/1/1900 17:45,2020,37.78456014,-122.407337,TENDERLOIN,OPEN OR ACTIVE,19,0,Financial District/South Beach,"-122.407337, 37.78456014",1
missing,21,1,6,3,BURGLARY,5073,9/3/2020 0:00,Thursday,"BURGLARY, OTHER BLDG., UNLAWFUL ENTRY",200530154,1/1/1900 8:30,2020,37.79170401,-122.4192217,CENTRAL,OPEN OR ACTIVE,105,0,Nob Hill,"-122.4192217, 37.79170401",1
missing,20,2,3,2,missing,27400,9/3/2020 0:00,Thursday,"PUBLIC HEALTH ORDER VIOLATION, NOTIFICATION",200530671,1/1/1900 13:21,2020,37.76505134,-122.419669,MISSION,OPEN OR ACTIVE,53,3,Mission,"-122.419669, 37.76505134",1
missing,21,1,6,3,BURGLARY,5011,9/3/2020 0:00,Thursday,"BURGLARY, APARTMENT HOUSE, FORCIBLE ENTRY",200531572,1/1/1900 4:28,2020,37.79067278,-122.4122662,CENTRAL,OPEN OR ACTIVE,16,0,Nob Hill,"-122.4122662, 37.79067278",1
missing,29,1,8,4,RECOVERED VEHICLE,7041,9/2/2020 0:00,Wednesday,"VEHICLE, RECOVERED, AUTO",200513229,1/1/1900 22:44,2020,37.77507596,-122.5112949,PARK,OPEN OR ACTIVE,8,2,Outer Richmond,"-122.5112949, 37.77507596",1
missing,36,2,5,10,TRAFFIC VIOLATION ARREST,65010,9/2/2020 0:00,Wednesday,TRAFFIC VIOLATION ARREST,200529317,1/1/1900 19:29,2020,37.78092685,-122.4136764,TENDERLOIN,CITE OR ARREST ADULT,21,1,Tenderloin,"-122.4136764, 37.78092685",1
missing,10,1,9,5,BURGLARY,5081,9/3/2020 0:00,Thursday,"BURGLARY, HOT PROWL, FORCIBLE ENTRY",200530552,1/1/1900 1:00,2020,37.74004786,-122.4330599,INGLESIDE,OPEN OR ACTIVE,59,0,Glen Park,"-122.43305990000002, 37.74004786",1
missing,1,2,2,9,LOST PROPERTY,71000,2/1/2019 0:00,Friday,LOST PROPERTY,200530455,1/1/1900 0:00,2019,37.72469314,-122.3945321,BAYVIEW,OPEN OR ACTIVE,88,2,Bayview Hunters Point,"-122.3945321, 37.72469314",1
missing,39,1,4,11,NON-CRIMINAL,64020,9/3/2020 0:00,Thursday,MENTAL HEALTH DETENTION,200530289,1/1/1900 10:02,2020,37.77965963,-122.4387402,NORTHERN,OPEN OR ACTIVE,13,3,Western Addition,"-122.4387402, 37.77965963",1
missing,34,2,1,10,ASSAULT,4134,9/2/2020 0:00,Wednesday,BATTERY,200529232,1/1/1900 19:00,2020,37.77769966,-122.4046055,SOUTHERN,OPEN OR ACTIVE,32,0,South of Market,"-122.4046055, 37.77769966",1
missing,11,1,8,4,LOST PROPERTY,71000,9/3/2020 0:00,Thursday,LOST PROPERTY,200530085,1/1/1900 8:00,2020,37.78101892,-122.4642792,RICHMOND,OPEN OR ACTIVE,5,2,Inner Richmond,"-122.4642792, 37.78101892",1
missing,1,1,2,9,ARSON,26029,9/2/2020 0:00,Wednesday,"ARSON, ATTEMPTED",200529408,1/1/1900 20:14,2020,37.75011834,-122.390433,BAYVIEW,CITE OR ARREST ADULT,56,0,Bayview Hunters Point,"-122.390433, 37.75011834",1
missing,36,2,5,10,DISORDERLY CONDUCT,19057,9/3/2020 0:00,Thursday,TERRORIST THREATS,200530267,1/1/1900 10:05,2020,37.78393258,-122.4125953,TENDERLOIN,OPEN OR ACTIVE,20,1,Tenderloin,"-122.4125953, 37.78393258",1
missing,7,1,9,1,NON-CRIMINAL,75025,9/2/2020 0:00,Wednesday,SEARCH WARRANT SERVICE,200528905,1/1/1900 16:28,2020,37.72872955,-122.4312938,INGLESIDE,CITE OR ARREST ADULT,94,3,Excelsior,"-122.4312938, 37.72872955",1
missing,20,1,3,2,DRUG/NARCOTIC,16710,9/2/2020 0:00,Wednesday,"NARCOTICS PARAPHERNALIA, POSSESSION OF",200529577,1/1/1900 22:44,2020,37.75268489,-122.4109627,MISSION,CITE OR ARREST ADULT,53,1,Mission,"-122.4109627, 37.75268489",1
missing,22,1,9,5,LARCENY/THEFT,6243,9/3/2020 0:00,Thursday,"THEFT, FROM LOCKED VEHICLE, $200-$950",200530104,1/1/1900 4:07,2020,37.7456116,-122.4347229,INGLESIDE,OPEN OR ACTIVE,84,0,Noe Valley,"-122.4347229, 37.7456116",1
missing,34,2,1,10,NON-CRIMINAL,64020,9/3/2020 0:00,Thursday,MENTAL HEALTH DETENTION,200531390,1/1/1900 18:38,2020,37.78016203,-122.4076914,SOUTHERN,OPEN OR ACTIVE,32,3,South of Market,"-122.4076914, 37.78016203",1
missing,3,1,7,11,BURGLARY,5081,9/2/2020 0:00,Wednesday,"BURGLARY, HOT PROWL, FORCIBLE ENTRY",200530079,1/1/1900 19:00,2020,37.76366948,-122.4523999,PARK,OPEN OR ACTIVE,52,0,Haight Ashbury,"-122.4523999, 37.76366948",1
missing,26,1,2,9,FIRE REPORT,68000,9/2/2020 0:00,Wednesday,FIRE REPORT,200529436,1/1/1900 19:58,2020,37.76036149,-122.3914175,BAYVIEW,OPEN OR ACTIVE,55,3,Potrero Hill,"-122.3914175, 37.76036149",1
missing,8,2,6,3,BURGLARY,5053,9/3/2020 0:00,Thursday,"BURGLARY, STORE, UNLAWFUL ENTRY",200530900,1/1/1900 14:02,2020,37.78849948,-122.4067711,CENTRAL,OPEN OR ACTIVE,19,0,Financial District/South Beach,"-122.4067711, 37.78849948",1
missing,34,2,5,10,ASSAULT,4134,9/3/2020 0:00,Thursday,BATTERY,200530875,1/1/1900 14:00,2020,37.78000587,-122.4119334,TENDERLOIN,OPEN OR ACTIVE,32,0,South of Market,"-122.4119334, 37.78000587",1
missing,25,1,2,2,LARCENY/THEFT,6244,8/31/2020 0:00,Monday,"THEFT, FROM LOCKED VEHICLE, >$950",206129533,1/1/1900 20:00,2020,37.72453376,-122.4154367,BAYVIEW,OPEN OR ACTIVE,92,0,Portola,"-122.4154367, 37.72453376",1
missing,30,1,4,6,WARRANTS,63010,9/3/2020 0:00,Thursday,"WARRANT ARREST, LOCAL SF WARRANT",200529787,1/1/1900 3:59,2020,37.79159165,-122.4343805,NORTHERN,CITE OR ARREST ADULT,102,3,Pacific Heights,"-122.4343805, 37.79159165",1
missing,34,2,5,10,ASSAULT,4134,9/2/2020 0:00,Wednesday,BATTERY,200530502,1/1/1900 12:00,2020,37.78328785,-122.4089522,TENDERLOIN,OPEN OR ACTIVE,20,0,South of Market,"-122.40895220000002, 37.78328785",1
missing,7,2,9,1,ROBBERY,3424,8/24/2020 0:00,Monday,"ROBBERY, ATT., COMM. ESTABL., W/ FORCE",190644516,1/1/1900 9:39,2020,37.71645954,-122.4410196,INGLESIDE,CITE OR ARREST ADULT,80,0,Excelsior,"-122.4410196, 37.71645954",1
missing,41,1,9,8,MALICIOUS MISCHIEF,28150,9/1/2020 0:00,Tuesday,"MALICIOUS MISCHIEF, VANDALISM TO PROPERTY",206129486,1/1/1900 18:00,2020,37.73069019,-122.4488605,INGLESIDE,OPEN OR ACTIVE,95,1,West of Twin Peaks,"-122.4488605, 37.73069019",1
missing,16,2,10,8,FORGERY/COUNTERFEITING,9262,9/2/2020 0:00,Wednesday,FORGERY & COUNTERFEITING (GENERAL),200529317,1/1/1900 15:03,2020,37.72694991,-122.4760395,TARAVAL,CITE OR ARREST ADULT,41,1,Lakeshore,"-122.4760395, 37.72694991",1
missing,40,2,9,9,missing,64100,9/2/2020 0:00,Wednesday,AUTO IMPOUNDED,200529458,1/1/1900 20:32,2020,37.71228275,-122.4065286,INGLESIDE,OPEN OR ACTIVE,75,3,Visitacion Valley,"-122.4065286, 37.71228275",1
missing,23,2,6,3,LARCENY/THEFT,6244,9/3/2020 0:00,Thursday,"THEFT, FROM LOCKED VEHICLE, >$950",200531544,1/1/1900 17:47,2020,37.80696291,-122.4104976,CENTRAL,OPEN OR ACTIVE,99,0,North Beach,"-122.4104976, 37.80696291",1
missing,39,2,4,11,SUSPICIOUS OCC,64070,9/2/2020 0:00,Wednesday,SUSPICIOUS OCCURRENCE,200529016,1/1/1900 17:02,2020,37.78205694,-122.4273964,NORTHERN,OPEN OR ACTIVE,97,1,Western Addition,"-122.42739640000002, 37.78205694",1
missing,36,2,5,10,OTHER MISCELLANEOUS,26080,9/3/2020 0:00,Thursday,CONSPIRACY,200530972,1/1/1900 15:00,2020,37.78165426,-122.4155052,TENDERLOIN,OPEN OR ACTIVE,21,3,Tenderloin,"-122.4155052, 37.78165426",1
missing,26,2,2,9,LARCENY/THEFT,6383,6/3/2020 0:00,Wednesday,LOOTING DURING STATE OF EMERGENCY,200329424,1/1/1900 7:33,2020,37.75509564,-122.3928841,OUT OF SF,CITE OR ARREST ADULT,54,0,Potrero Hill,"-122.3928841, 37.75509564",1
missing,34,2,1,10,MOTOR VEHICLE THEFT,7055,8/23/2020 0:00,Sunday,"VEHICLE, RECOVERED, STOLEN OUTSIDE SF",200530320,1/1/1900 0:01,2020,37.7738563,-122.4052858,INGLESIDE,OPEN OR ACTIVE,33,0,South of Market,"-122.4052858, 37.7738563",1
missing,7,2,9,1,ASSAULT,4013,9/2/2020 0:00,Wednesday,"ASSAULT, AGGRAVATED, W/ OTHER WEAPON",200529549,1/1/1900 22:03,2020,37.7094024,-122.4467051,INGLESIDE,CITE OR ARREST ADULT,58,0,Excelsior,"-122.4467051, 37.7094024",1
missing,1,2,2,9,RECOVERED VEHICLE,7045,9/2/2020 0:00,Wednesday,"VEHICLE, RECOVERED, TRUCK",200528234,1/1/1900 12:24,2020,37.72265796,-122.3926097,BAYVIEW,CITE OR ARREST ADULT,88,2,Bayview Hunters Point,"-122.3926097, 37.72265796",1
missing,11,1,8,4,BURGLARY,5081,9/3/2020 0:00,Thursday,"BURGLARY, HOT PROWL, FORCIBLE ENTRY",200530126,1/1/1900 0:30,2020,37.7773318,-122.4618682,RICHMOND,OPEN OR ACTIVE,5,0,Inner Richmond,"-122.4618682, 37.7773318",1
missing,26,1,2,9,VANDALISM,7100,8/29/2020 0:00,Saturday,"VEHICLE, TAMPERING",200530245,1/1/1900 11:00,2020,37.75840281,-122.4019566,BAYVIEW,OPEN OR ACTIVE,54,1,Potrero Hill,"-122.4019566, 37.75840281",1
missing,28,2,9,1,MOTOR VEHICLE THEFT,7023,9/1/2020 0:00,Tuesday,"VEHICLE, STOLEN, MOTORCYCLE",200529351,1/1/1900 21:30,2020,37.72295591,-122.4377285,INGLESIDE,OPEN OR ACTIVE,80,0,Outer Mission,"-122.4377285, 37.72295591",1
missing,9,1,4,11,BURGLARY,5073,8/30/2020 0:00,Sunday,"BURGLARY, OTHER BLDG., UNLAWFUL ENTRY",200528949,1/1/1900 17:00,2020,37.77853793,-122.4249982,NORTHERN,OPEN OR ACTIVE,97,0,Hayes Valley,"-122.4249982, 37.77853793",1
missing,36,2,5,10,ASSAULT,4134,9/3/2020 0:00,Thursday,BATTERY,200529715,1/1/1900 0:38,2020,37.78372378,-122.4142416,TENDERLOIN,OPEN OR ACTIVE,20,0,Tenderloin,"-122.4142416, 37.78372378",1
missing,36,2,5,10,DRUG/NARCOTIC,16710,9/3/2020 0:00,Thursday,"NARCOTICS PARAPHERNALIA, POSSESSION OF",200530063,1/1/1900 8:15,2020,37.78372378,-122.4142416,TENDERLOIN,CITE OR ARREST ADULT,20,1,Tenderloin,"-122.4142416, 37.78372378",1
missing,20,2,3,2,LARCENY/THEFT,6243,9/2/2020 0:00,Wednesday,"THEFT, FROM LOCKED VEHICLE, $200-$950",200529890,1/1/1900 20:16,2020,37.76827365,-122.4199815,MISSION,OPEN OR ACTIVE,53,0,Mission,"-122.4199815, 37.76827365",1
missing,30,1,4,6,SUSPICIOUS OCC,64070,9/1/2020 0:00,Tuesday,SUSPICIOUS OCCURRENCE,200529323,1/1/1900 16:51,2020,37.78911523,-122.4321967,NORTHERN,OPEN OR ACTIVE,102,1,Pacific Heights,"-122.4321967, 37.78911523",1
missing,9,1,4,11,OFFENCES AGAINST THE FAMILY AND CHILDREN,15161,9/2/2020 0:00,Wednesday,VIOLATION OF RESTRAINING ORDER,200528886,1/1/1900 9:30,2020,37.77874737,-122.423354,NORTHERN,OPEN OR ACTIVE,97,1,Hayes Valley,"-122.423354, 37.77874737",1
missing,36,2,5,10,WARRANTS,63010,9/3/2020 0:00,Thursday,"WARRANT ARREST, LOCAL SF WARRANT",200530756,1/1/1900 13:37,2020,37.78165426,-122.4155052,TENDERLOIN,CITE OR ARREST ADULT,21,3,Tenderloin,"-122.4155052, 37.78165426",1
missing,32,1,6,6,LARCENY/THEFT,6244,9/2/2020 0:00,Wednesday,"THEFT, FROM LOCKED VEHICLE, >$950",200530706,1/1/1900 18:00,2020,37.80549665,-122.4220068,CENTRAL,OPEN OR ACTIVE,98,0,Russian Hill,"-122.4220068, 37.80549665",1
missing,20,2,3,2,TRAFFIC VIOLATION ARREST,65010,9/3/2020 0:00,Thursday,TRAFFIC VIOLATION ARREST,200529765,1/1/1900 3:34,2020,37.76840527,-122.4178022,MISSION,CITE OR ARREST ADULT,53,1,Mission,"-122.4178022, 37.76840527",1
missing,39,2,4,11,LOST PROPERTY,71000,4/26/2020 0:00,Sunday,LOST PROPERTY,200530712,1/1/1900 12:00,2020,37.78107768,-122.4238252,TENDERLOIN,OPEN OR ACTIVE,100,2,Western Addition,"-122.4238252, 37.78107768",1
missing,36,2,5,10,SUSPICIOUS OCC,64070,9/3/2020 0:00,Thursday,SUSPICIOUS OCCURRENCE,200531403,1/1/1900 5:00,2020,37.78321431,-122.4107648,TENDERLOIN,OPEN OR ACTIVE,20,1,Tenderloin,"-122.4107648, 37.78321431",1
missing,40,2,9,9,MOTOR VEHICLE THEFT,7021,8/29/2020 0:00,Saturday,"VEHICLE, STOLEN, AUTO",200530358,1/1/1900 17:30,2020,37.71406318,-122.4129601,INGLESIDE,OPEN OR ACTIVE,75,0,Visitacion Valley,"-122.4129601, 37.71406318",1
missing,39,2,4,11,SUSPICIOUS OCC,64070,9/3/2020 0:00,Thursday,SUSPICIOUS OCCURRENCE,200531566,1/1/1900 16:00,2020,37.78142837,-122.432329,NORTHERN,OPEN OR ACTIVE,97,1,Western Addition,"-122.432329, 37.78142837",1
missing,5,1,7,5,LARCENY/THEFT,6243,9/3/2020 0:00,Thursday,"THEFT, FROM LOCKED VEHICLE, $200-$950",200531657,1/1/1900 19:30,2020,37.75722892,-122.4469424,PARK,OPEN OR ACTIVE,47,0,Castro/Upper Market,"-122.4469424, 37.75722892",1
missing,36,2,5,10,RECOVERED VEHICLE,7041,9/2/2020 0:00,Wednesday,"VEHICLE, RECOVERED, AUTO",200519396,1/1/1900 22:10,2020,37.78465714,-122.4144302,TENDERLOIN,OPEN OR ACTIVE,20,2,Tenderloin,"-122.4144302, 37.78465714",1
missing,8,2,6,3,OTHER MISCELLANEOUS,26080,9/2/2020 0:00,Wednesday,CONSPIRACY,200530201,1/1/1900 11:00,2020,37.78849948,-122.4067711,CENTRAL,OPEN OR ACTIVE,19,3,Financial District/South Beach,"-122.4067711, 37.78849948",1
missing,38,1,7,5,LARCENY/THEFT,6243,9/3/2020 0:00,Thursday,"THEFT, FROM LOCKED VEHICLE, $200-$950",200531146,1/1/1900 15:20,2020,37.75235172,-122.4459844,PARK,OPEN OR ACTIVE,51,0,Twin Peaks,"-122.4459844, 37.75235172",1
missing,39,2,4,11,MALICIOUS MISCHIEF,28160,9/2/2020 0:00,Wednesday,"MALICIOUS MISCHIEF, VANDALISM TO VEHICLE",200530198,1/1/1900 18:00,2020,37.78142837,-122.432329,NORTHERN,OPEN OR ACTIVE,97,1,Western Addition,"-122.432329, 37.78142837",1
missing,1,1,2,9,ASSAULT,4013,9/2/2020 0:00,Wednesday,"ASSAULT, AGGRAVATED, W/ OTHER WEAPON",200529408,1/1/1900 20:14,2020,37.75011834,-122.390433,BAYVIEW,CITE OR ARREST ADULT,56,0,Bayview Hunters Point,"-122.390433, 37.75011834",1
missing,9,1,4,11,SUSPICIOUS OCC,64070,9/2/2020 0:00,Wednesday,SUSPICIOUS OCCURRENCE,200529599,1/1/1900 22:45,2020,37.77469266,-122.4326486,NORTHERN,OPEN OR ACTIVE,26,1,Hayes Valley,"-122.4326486, 37.77469266",1
missing,3,1,7,11,BURGLARY,5011,9/2/2020 0:00,Wednesday,"BURGLARY, APARTMENT HOUSE, FORCIBLE ENTRY",200530524,1/1/1900 22:00,2020,37.76384265,-122.4510423,PARK,OPEN OR ACTIVE,114,0,Haight Ashbury,"-122.4510423, 37.76384265",1
missing,23,2,6,3,LARCENY/THEFT,6361,9/3/2020 0:00,Thursday,"THEFT, SHOPLIFTING, <$50",200529878,1/1/1900 6:36,2020,37.80561848,-122.4136042,CENTRAL,CITE OR ARREST ADULT,99,0,North Beach,"-122.4136042, 37.80561848",1
missing,5,1,7,5,LARCENY/THEFT,6244,9/2/2020 0:00,Wednesday,"THEFT, FROM LOCKED VEHICLE, >$950",200529066,1/1/1900 17:14,2020,37.75722892,-122.4469424,PARK,CITE OR ARREST ADULT,47,0,Castro/Upper Market,"-122.4469424, 37.75722892",1
missing,36,2,5,10,MISSING PERSON,75000,9/3/2020 0:00,Thursday,FOUND PERSON,200477368,1/1/1900 16:34,2020,37.77871943,-122.4147412,TENDERLOIN,OPEN OR ACTIVE,21,2,Tenderloin,"-122.4147412, 37.77871943",1
missing,36,2,5,10,RECOVERED VEHICLE,7043,9/3/2020 0:00,Thursday,"VEHICLE, RECOVERED, MOTORCYCLE",200531005,1/1/1900 11:00,2020,37.78444884,-122.4160717,TENDERLOIN,OPEN OR ACTIVE,20,2,Tenderloin,"-122.4160717, 37.78444884",1
missing,8,2,6,3,LARCENY/THEFT,6364,9/2/2020 0:00,Wednesday,"THEFT, SHOPLIFTING, >$950",200530223,1/1/1900 14:50,2020,37.78849948,-122.4067711,CENTRAL,OPEN OR ACTIVE,19,0,Financial District/South Beach,"-122.4067711, 37.78849948",1
missing,9,1,4,11,LARCENY/THEFT,6372,9/1/2020 0:00,Tuesday,"THEFT, OTHER PROPERTY, $50-$200",206129464,1/1/1900 19:00,2020,37.77760186,-122.4248089,NORTHERN,OPEN OR ACTIVE,22,0,Hayes Valley,"-122.42480890000002, 37.77760186",1
missing,36,2,5,10,NON-CRIMINAL,51040,9/3/2020 0:00,Thursday,AIDED CASE,200529903,1/1/1900 7:19,2020,37.78242042,-122.416983,TENDERLOIN,OPEN OR ACTIVE,20,3,Tenderloin,"-122.416983, 37.78242042",1
missing,36,2,6,3,LARCENY/THEFT,6362,9/3/2020 0:00,Thursday,"THEFT, SHOPLIFTING, $50-$200",200530831,1/1/1900 12:00,2020,37.78640961,-122.4080362,CENTRAL,CITE OR ARREST ADULT,19,0,Tenderloin,"-122.4080362, 37.78640961",1
missing,28,1,9,1,CASE CLOSURE,75030,8/26/2020 0:00,Wednesday,CASE CLOSURE,190931818,1/1/1900 20:50,2020,37.7249883,-122.4430659,INGLESIDE,CITE OR ARREST ADULT,94,3,Outer Mission,"-122.4430659, 37.7249883",1
missing,1,2,2,9,ASSAULT,4134,9/3/2020 0:00,Thursday,BATTERY,200531083,1/1/1900 15:41,2020,37.73306988,-122.3776486,BAYVIEW,OPEN OR ACTIVE,78,0,Bayview Hunters Point,"-122.3776486, 37.73306988",1
missing,39,2,7,6,BURGLARY,5023,8/30/2020 0:00,Sunday,"BURGLARY, FLAT, UNLAWFUL ENTRY",200530041,1/1/1900 21:00,2020,37.78037272,-122.4405893,PARK,OPEN OR ACTIVE,13,0,Western Addition,"-122.4405893, 37.78037272",1
missing,8,2,6,3,BURGLARY,5053,9/1/2020 0:00,Tuesday,"BURGLARY, STORE, UNLAWFUL ENTRY",200530176,1/1/1900 15:15,2020,37.78849948,-122.4067711,CENTRAL,OPEN OR ACTIVE,19,0,Financial District/South Beach,"-122.4067711, 37.78849948",1
missing,2,1,9,2,MISSING PERSON,74000,9/2/2020 0:00,Wednesday,MISSING ADULT,200531259,1/1/1900 15:00,2020,37.74158027,-122.4150739,INGLESIDE,OPEN OR ACTIVE,83,2,Bernal Heights,"-122.4150739, 37.74158027",1
missing,39,2,4,11,OTHER OFFENSES,71012,9/3/2020 0:00,Thursday,"LICENSE PLATE, RECOVERED",200529721,1/1/1900 1:17,2020,37.77885093,-122.4300473,NORTHERN,OPEN OR ACTIVE,97,3,Western Addition,"-122.4300473, 37.77885093",1
missing,30,1,4,6,WARRANTS,62050,9/3/2020 0:00,Thursday,"WARRANT ARREST, ENROUTE TO OUTSIDE JURISDICTION",200529787,1/1/1900 3:59,2020,37.79159165,-122.4343805,NORTHERN,CITE OR ARREST ADULT,102,3,Pacific Heights,"-122.4343805, 37.79159165",1
missing,34,2,1,10,MALICIOUS MISCHIEF,28150,8/31/2020 0:00,Monday,"MALICIOUS MISCHIEF, VANDALISM TO PROPERTY",206129561,1/1/1900 9:00,2020,37.78400661,-122.4048648,SOUTHERN,OPEN OR ACTIVE,32,1,South of Market,"-122.4048648, 37.78400661",1
missing,40,2,9,9,OTHER MISCELLANEOUS,26170,9/3/2020 0:00,Thursday,PROBATION VIOLATION,200530847,1/1/1900 13:54,2020,37.71086606,-122.4122812,INGLESIDE,OPEN OR ACTIVE,75,3,Visitacion Valley,"-122.4122812, 37.71086606",1
missing,28,2,9,1,LARCENY/THEFT,71013,9/2/2020 0:00,Wednesday,"LICENSE PLATE, STOLEN",200530110,1/1/1900 20:00,2020,37.71863405,-122.4413178,INGLESIDE,OPEN OR ACTIVE,80,0,Outer Mission,"-122.4413178, 37.71863405",1
missing,23,2,6,3,WARRANTS,63010,9/2/2020 0:00,Wednesday,"WARRANT ARREST, LOCAL SF WARRANT",200525315,1/1/1900 16:16,2020,37.79811844,-122.4046799,CENTRAL,CITE OR ARREST ADULT,106,3,North Beach,"-122.4046799, 37.79811844",1
missing,34,2,1,10,ROBBERY,3074,9/2/2020 0:00,Wednesday,"ROBBERY, W/ FORCE",200529232,1/1/1900 19:00,2020,37.77769966,-122.4046055,SOUTHERN,OPEN OR ACTIVE,32,0,South of Market,"-122.4046055, 37.77769966",1
missing,36,2,6,10,WARRANTS,62050,9/3/2020 0:00,Thursday,"WARRANT ARREST, ENROUTE TO OUTSIDE JURISDICTION",200529931,1/1/1900 7:37,2020,37.78656598,-122.4181789,NORTHERN,CITE OR ARREST ADULT,50,3,Tenderloin,"-122.41817890000002, 37.78656598",1
missing,36,2,5,10,DRUG/NARCOTIC,16110,9/3/2020 0:00,Thursday,"HEROIN, POSSESSION FOR SALE",200530518,1/1/1900 12:05,2020,37.78144749,-122.4171456,TENDERLOIN,CITE OR ARREST ADULT,21,1,Tenderloin,"-122.4171456, 37.78144749",1
missing,39,1,4,11,LARCENY/THEFT,6240,9/2/2020 0:00,Wednesday,"THEFT, FROM LOCKED VEHICLE, ATT.",200529527,1/1/1900 22:09,2020,37.78501442,-122.4229338,NORTHERN,CITE OR ARREST ADULT,100,0,Western Addition,"-122.4229338, 37.78501442",1
missing,22,1,3,5,WEAPONS OFFENSE,12027,9/2/2020 0:00,Wednesday,"FIREARM, DISCHARGING WITHIN CITY LIMITS",200529680,1/1/1900 23:57,2020,37.75130373,-122.4340895,MISSION,OPEN OR ACTIVE,84,1,Noe Valley,"-122.4340895, 37.75130373",1
missing,28,2,9,1,LARCENY/THEFT,6244,9/3/2020 0:00,Thursday,"THEFT, FROM LOCKED VEHICLE, >$950",200530433,1/1/1900 11:22,2020,37.71542968,-122.4417995,INGLESIDE,OPEN OR ACTIVE,52,0,Outer Mission,"-122.44179950000002, 37.71542968",1
missing,20,2,3,2,missing,27400,9/3/2020 0:00,Thursday,"PUBLIC HEALTH ORDER VIOLATION, NOTIFICATION",200530897,1/1/1900 14:45,2020,37.76505134,-122.419669,MISSION,OPEN OR ACTIVE,53,3,Mission,"-122.419669, 37.76505134",1
missing,36,2,5,10,LARCENY/THEFT,6244,3/9/2020 0:00,Monday,"THEFT, FROM LOCKED VEHICLE, >$950",206129420,1/1/1900 18:00,2020,37.78537597,-122.4162597,TENDERLOIN,OPEN OR ACTIVE,20,0,Tenderloin,"-122.4162597, 37.78537597",1
missing,14,1,7,11,MALICIOUS MISCHIEF,28150,8/30/2020 0:00,Sunday,"MALICIOUS MISCHIEF, VANDALISM TO PROPERTY",206129630,1/1/1900 0:01,2020,37.76236274,-122.4619006,PARK,OPEN OR ACTIVE,109,1,Inner Sunset,"-122.4619006, 37.76236274",1
missing,21,2,6,3,MISCELLANEOUS INVESTIGATION,68020,9/3/2020 0:00,Thursday,MISCELLANEOUS INVESTIGATION,200530530,1/1/1900 11:40,2020,37.78838793,-122.4151853,CENTRAL,OPEN OR ACTIVE,50,3,Nob Hill,"-122.4151853, 37.78838793",1
missing,29,1,8,4,ASSAULT,4134,9/3/2020 0:00,Thursday,BATTERY,200530386,1/1/1900 11:02,2020,37.77999354,-122.486878,RICHMOND,OPEN OR ACTIVE,8,0,Outer Richmond,"-122.486878, 37.77999354",1
missing,20,1,3,5,BURGLARY,5073,8/31/2020 0:00,Monday,"BURGLARY, OTHER BLDG., UNLAWFUL ENTRY",200531180,1/1/1900 12:00,2020,37.75597097,-122.4232145,MISSION,OPEN OR ACTIVE,52,0,Mission,"-122.4232145, 37.75597097",1
missing,25,1,2,2,MOTOR VEHICLE THEFT,7023,9/2/2020 0:00,Wednesday,"VEHICLE, STOLEN, MOTORCYCLE",200529947,1/1/1900 16:00,2020,37.72401641,-122.417409,BAYVIEW,OPEN OR ACTIVE,92,0,Portola,"-122.417409, 37.72401641",1
